41444	10.728243	0.308604	3
78222	17.037600	0.850865	1
10937	3.952749	1.239808	2
15674	1.328292	0.823413	2
15174	2.393414	0.044497	2
14511	3.956400	0.730997	2
38874	2.583662	0.834025	1
1406	0.000000	0.585963	2
10695	2.774212	1.079623	2
16215	4.593596	1.415140	2
67509	9.072308	0.766520	1
73356	4.356804	0.572379	1
35799	9.272229	0.837635	3
277	0.000000	1.684492	2
8120	3.404934	0.528152	2
45852	11.152242	1.149443	3
66864	11.889536	0.280707	1
37774	12.304778	0.195710	3
29569	3.734805	1.457361	1
38744	8.124245	0.028002	3
24313	11.078984	1.219461	3
65902	16.424972	0.710820	1
46036	3.448721	0.750605	1
41277	8.264719	1.667368	3
0	4.370742	1.642879	2
17673	9.807984	0.625901	3
42620	12.056025	0.430556	3
12532	1.177687	0.528328	2
23079	5.355284	0.168199	3
37056	1.259402	1.139784	1
1330	3.969191	1.467289	2
38444	7.710487	0.269925	3
41240	5.389916	1.678185	3
59355	1.180944	1.616282	1
29953	8.884831	0.386055	3
6395	0.000000	0.957970	2
14275	3.117949	0.200347	2
27392	15.689229	0.831533	3
50908	6.324870	0.624890	3
46440	10.336315	1.533296	3
25002	0.899178	0.000903	1
68111	9.675278	0.725749	1
31261	9.116592	0.418342	3
21629	12.152386	0.530044	3
23137	0.000000	1.482450	1
45424	9.447696	1.459689	3
70853	8.124346	1.255609	1
39209	7.423075	0.823205	3
40825	4.012089	0.920893	1
28949	6.301853	1.248562	3
57060	5.591230	1.535606	1
6085	2.938565	1.179518	2
13117	4.056519	1.608307	2
15382	5.172877	0.583251	2
13631	2.968092	0.287879	2
59645	6.567576	0.852994	1
22999	6.120725	0.574829	2
23331	4.254674	0.901390	1
21670	0.000000	0.511741	2
5772	4.451649	1.659118	2
43346	9.831137	1.550569	3
2848	7.248156	1.202669	2
14343	6.459991	1.124504	2
30215	13.962881	0.943239	3
58565	2.205080	1.122806	1
38155	4.209032	0.085020	1
